V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,scaled_amount,scaled_time,Class
-0.4216491152218116,2.06684678889833,0.37023400226904646,-0.839142363747289,5.025160753940144,-1.1120485282140127,-0.7094697480992924,2.585618370523722,-0.07283839355220056,6.534582504490041,0.8097984412195709,0.5695313059435969,4.860628564112804,3.8330833194041407,3.2319191300899694,-3.011678013043376,0.7314101764141298,-0.20644884039256262,-2.824990064273228,-3.934366176204011,-0.3339859080451597,-3.650721821950452,-0.7612438478961531,4.814056530652779,4.189911992767825,-1.0514716560810518,3.1531731013618964,5.080541733932516,2.0720917836370187,0.9837593131734546,1
0.6538914095313608,2.428546376482251,5.62543488332914,5.421101893660531,-2.722075361670267,2.516713386113252,2.296290821137008,4.844563272612661,-0.4491976434487073,1.1861280702463848,-0.937123722971211,-0.4345731026610946,-2.8319697242815853,4.390767152169577,3.5385281097312404,-0.8823789365934854,3.9757549028466017,5.124639185063402,2.609309198010045,6.6350186954622,5.993909316253942,1.3439614196846015,-1.1350436543995381,5.6509764766515325,3.210593057531794,2.5472182107837957,-1.4454209280435164,2.526340590880693,-0.6367907894981745,0.9837593131734546,1
0.3532819877294131,-0.20023950080104663,1.8481609082088148,2.747873142442761,-3.1008391364746632,1.0697524386608657,6.111405546255444,3.9036014602036637,-4.499703007051504,0.4101582247570068,3.9289510363128226,-2.2657161943344715,3.873544692460245,2.669723052536593,1.478088516427229,2.954339600526455,0.18752960829223686,3.8082872001439236,-0.3994799415574989,-3.0221110069022217,-1.2301780294975524,0.8244905669211013,4.0051224290312595,5.8222650430363885,0.47547225799919013,3.2519029702556375,5.045007748348157,1.7588537701900857,4.156257480799733,-0.10451274653130649,1
-0.6938473388466821,5.681341188471347,4.038838214735283,1.828341993530941,-0.7258855321491345,4.260705794016412,-1.3356341252846513,-0.5142435564711889,0.5014324143445135,-0.656667231081508,-0.37003468258896133,3.3776238877736082,2.4021962419400924,6.563196302385167,-0.5358995783198117,4.423681252373102,6.811753922579126,2.721831910103107,1.4657578644361837,-1.0389835515201455,5.165942427682147,2.81535768968275,2.055281293072195,0.0071226941549733525,0.13748420101341918,2.4706253391391466,-1.7294185220958083,3.733645571612086,5.688513302855815,-0.09591725496100922,1
6.072738932313808,6.57979508035801,7.5994252775147775,4.721364421412774,4.629102921798274,-4.072767642923838,2.3081314571582974,-2.674588754171488,-0.989468641806901,3.5128133292107293,5.075644062996304,-4.324568725176586,4.537237339868949,5.671878345234595,5.68199165622466,4.719528751441263,3.137016928699303,6.832328509591932,0.44098741353044374,5.459990299826661,-3.304990527607514,1.6239632440206995,1.1985365406084094,-0.8409942979479844,-2.014348905584424,3.4034781507325826,5.887545401832496,6.329448038052444,-0.6367907894981745,0.27989928312070783,1
-0.07007593468644169,6.57979508035801,6.375848854919306,0.5344009524533213,-0.857504075105456,-1.127683279069166,-3.479338754011105,4.459037325865251,-1.5969063783716209,-4.102684325030423,2.1209052604290157,0.07545167650923508,3.894496955595411,3.463871017925606,1.3900133641114856,1.4131688712097685,1.2656056036965424,1.3360188276212244,-0.6091812816154752,-2.3454553394173203,1.1350602494853028,1.6552055508071588,1.6958471340244607,3.727555819739474,3.267162544811162,6.339052273313896,2.719993830760363,3.7735790418307538,0.27128447583132886,-0.255304906241159,1
4.492648693330794,1.1654581321222204,6.3968896374401805,4.265907671934553,0.09952924146723419,0.9549453510737165,3.6006101504507377,-2.75948650507138,-2.8328614359722604,4.74974319508722,5.551054472177789,-1.1799428589945795,1.9391700114263997,8.03242585131443,2.000045141545572,-2.342294765805158,3.0934430913661535,4.597200585920679,1.6515577904501106,6.419238197018572,-0.7177342424608346,1.924416796294726,0.14661483871601444,0.6781216607001713,-0.037289253549225077,4.598070808486931,4.745917365693614,-1.4122345523261939,-0.6367907894981745,0.9837593131734546,1
4.911273331088524,3.8302838418888854,1.0174380598656694,2.532719258926245,4.35404288841115,-3.5498264214176363,-2.8585088530094587,6.150636649572595,0.6195339657295731,1.5850167031486062,1.8339375799404949,-2.6495587120671398,2.0590986708376784,6.679185137960381,1.0877834967966313,2.708753106806724,4.910264394103912,0.06808844866896646,-0.22937515437509737,-3.4861905733869616,1.924984147828832,0.20138977158701143,3.681941719853733,-1.6167579142505857,0.4102057568903996,2.480349859677225,-2.638819611098522,2.89270267850185,1.6521200953855923,0.15154656241475534,1
5.204934382014953,4.064075360987145,-2.0701789425140453,3.708283451754966,0.11955109624317561,0.46869158764809965,-0.33591504340774536,1.862335370268022,-0.8441607485207452,-2.752203280656019,5.92896946732076,-0.4066085347851245,-3.2968576398490983,1.1858429514794742,4.428215247074782,5.552710965972553,-0.8804194967728112,4.255157668187322,-2.2527882149965968,-0.813133013755623,-1.886068136938853,0.280118127778361,-1.3395251965261998,2.2037382691763128,4.004708730404229,3.4591777338324055,-0.35480929465877376,0.7088293445737113,0.19067663379980235,0.9837593131734546,1
-1.4973888805342206,-1.2852312416049356,5.166262469132693,7.079246044576188,3.4335004876792135,7.115945413292145,-1.3922830891223414,0.27278303378410484,-3.252308880803068,0.5719224487909962,0.3328615987256378,-3.2685321818878124,-3.5423932016046296,5.669097296402194,-0.009046285346966308,-0.5591019845226067,-1.5825005197868514,4.9496907246537685,-1.1242915137579903,-1.8293678773107827,1.4542723507619675,-3.515624695204234,-1.5857116658025134,5.647095706114763,5.691573157824731,-0.2676727333237553,1.1141773611661898,0.2897405510164608,0.09556934982834428,0.7243841811476026,1
2.6560828272066725,2.301056971627522,4.835298678494424,0.0058225392281410215,1.0113978938113939,3.9431199366438627,-3.6558515825982263,3.056964979644503,3.3497451959431173,4.316384343189282,4.937588182414053,-1.286717201776685,-1.286777600035606,4.021599464201999,4.344383908933087,-0.8436518498190869,-0.7038359846529116,-1.3465564620016681,1.1926629104488164,0.7685665236697283,-1.5211358498880756,5.616168442523671,4.799606119695905,1.5688442449668143,4.006908888997268,-0.6533313840038586,2.045743287610104,2.2081738208765422,1.226796286693986,0.4695421305891731,1
1.08487057059372,-1.4775058008483613,2.585650690371448,4.415989039194195,1.3226779954221755,-4.006004233934101,-0.0214982338385995,3.6035715300395728,-0.9453757719823537,-0.9091674681160467,-2.4721187862127416,-1.7745246774501402,6.53879552186898,3.677236719471846,3.363573379850707,0.9676950210693783,1.959262638244165,4.798262177323144,4.542920545181975,-3.219784141540554,1.08257735718674,0.6863448824311469,0.928019518992309,1.8039640842352744,1.6827980920479106,1.3140628466860391,-3.6707953713348456,6.258196776612171,-0.6367907894981745,0.2330443261560488,1
1.476763249593613,-2.960257486413018,3.245848352706133,2.402781238028264,-2.813885081548446,2.866974340742267,0.2471467319111964,2.457647238426161,-3.554220281662613,7.247060873903791,0.6070569568260351,1.8974511703998682,-0.9359357518740121,1.5100301790782154,4.3083301262179585,2.742157995361861,-1.7967921025326898,4.536850064565387,2.942700806448178,-0.9218399316600534,-3.512353336765524,-2.1118076890823647,-0.030644597701134035,-1.4501481138029195,4.697652981553338,-2.1544651948214484,1.8496824914067496,-0.001037049513442856,0.5736799677734442,-0.2559994903659175,1
4.223551222722969,0.50066844657662,-1.1454602854861569,7.05621762870398,6.292237460059857,1.4289158472716856,-0.13767700533296434,5.378064066940662,3.2881910148103293,1.0276706860353708,-3.271870313136851,7.7837433574997,-1.2338793081993327,2.1250171928713404,2.4422110079771557,4.5989534236520955,5.456647593283122,5.963461249197398,3.40342108123461,4.444227011054059,-2.6081199720936405,-3.650721821950452,2.8488979013485975,5.910736779451787,7.033266945483446,1.2528260801676057,-1.4884739633463513,4.5335969025123095,-0.4994187051568798,0.022246868638269135,1
0.3012441224517335,4.098152435498838,4.952109626772222,2.436074239177414,0.24934594483358907,0.49266663481238737,1.1545117952374877,-0.3242233175819378,-0.42758070138540294,-3.851131151538951,1.8040105919890481,-0.6149788943993424,2.8521453841021858,7.3921237222302745,5.705294886000553,4.636064653527669,5.720417375586214,0.14416585540939741,0.45908682654697275,-1.4065847216365397,-3.512353336765524,0.35757766648495926,1.3954053497975425,5.961368795148911,5.187946340575326,6.4651260605269245,4.7423000468114,2.2181077590372045,-0.4042707352610082,-0.26331601787333525,1
2.9243609870834506,-0.804970775729855,4.630069333672401,6.834018706515897,1.9641426076503645,0.09481465636358632,-4.705603530130701,4.273205282604953,-4.499703007051504,1.843353267839378,2.738905365566512,5.591427000260518,0.579610271635592,-0.2629614968870402,-1.092502749709654,1.529500829240403,6.601236743540005,1.9593064500980826,6.79191224403858,-3.6708786256429375,-2.243321095795928,-0.4047058548153153,2.1441339676868174,1.757983853941532,4.4229372526867685,6.102012114645188,0.46149707211523583,4.103010125370307,1.0397080785176507,0.8893048005637096,1
4.28365499848351,6.57979508035801,6.602419077223104,5.694995432423451,3.3232804221929215,-0.017025560832724107,2.310211219015485,1.4010926202192058,4.694325575009264,3.8339031589983703,5.228696397108299,3.780680186163549,4.271894660334724,6.653165564854878,3.305037823716619,3.933049504308638,2.3665812403035975,5.265846889197114,-0.29650522807094404,3.984013747007899,2.911135861645166,-0.4444841124856227,1.6212882734030778,7.28277549672261,5.287514293692638,2.664106263361508,1.0799817249093449,4.00684814164379,0.04583766401796899,0.19719189324594005,1
6.559586649021636,-0.07780261636657526,3.07555375176495,3.390108331556416,2.6610385476698517,-3.792189723512072,-1.9475086776836177,-3.8895911484758834,5.761490697143495,0.7513180017478333,3.6006289177642854,8.006773568624677,1.7631933497334757,0.6308918186306522,-1.033845776548926,4.779144343978218,3.472058345352451,-0.4335832695751636,1.9301497197367485,-0.6387458376720774,6.990220102310159,0.43770915331250027,-2.548455575825348,-0.22128652889549794,-0.9500438764077515,0.7947420453584924,5.436774936183111,-0.37179866300913034,1.2579624494084136,-0.9969251369482998,1
5.055815577579885,5.352335987193301,8.132233077850081,4.354806223162987,2.2533735428644475,3.237089138743105,-3.9495089250957913,-0.2280401076896863,-4.499703007051504,1.3979314714306836,1.7213322499293389,-3.116980541250755,5.256379064428063,6.54680539485559,4.739126236619264,-1.0158269331694836,-0.1554225109129188,-0.3366692774526444,6.79191224403858,-0.33635147174894,1.0466912115478908,0.26562594384310234,-2.548455575825348,7.28277549672261,1.8903648591515068,2.1858532968208153,5.887545401832496,4.736264804291495,-0.6367907894981745,0.9837593131734546,1
6.559586649021636,-2.959288794464054,4.422025232743122,2.345512578886556,-1.4520725280211049,-0.9944029367212961,4.221495986513462,1.751618792657104,-1.5773987186394105,-1.8181647345242113,3.2167316130996144,0.9912619565856371,-0.7899126388091471,3.4844978503305297,0.44403870088608727,0.5000298406626322,-2.726722260772519,6.832328509591932,2.2546362189691487,2.929634728692166,5.0351031668830135,-3.650721821950452,-0.5338734908127144,3.104586567996328,2.8965592919963905,6.425363274251031,2.6943098255423106,5.305184760435715,0.6981156307640167,-0.44089887604124917,1
4.101792260572813,3.883022381515523,5.635343714120637,7.079246044576188,-2.37804197321172,-2.6023607288560022,0.538436867137279,0.9206644206196112,1.5778901228647197,-2.7550262806291226,5.664051227985544,2.0752020969926765,5.726861946204823,-2.9681908326726907,5.4242307130783525,1.5381850051180401,4.874081598256015,6.832328509591932,-0.3983678085937066,-1.4403594065101997,-1.4410378296621635,2.49657803036913,2.4062986446382735,3.2301191831807037,2.0536126513415938,0.5346390929931113,3.3877286564835334,4.213272774752287,0.5843572767435185,-0.34998876570502907,1
1.3767789858772637,2.1857767505920758,4.328914163415945,7.079246044576188,2.703139153138333,1.6197898051549446,1.6594228587188482,-1.810056314076825,4.931612073005616,-4.102684325030423,5.2862325566996,-3.3126898445884976,0.23815182350873543,1.4780077646048964,2.5277100818192912,2.341297542643769,6.811753922579126,5.993104947679031,-1.5498911653385345,-0.8967655750701198,4.679940908461942,-3.3242184511629707,-0.06694624292381635,-0.22252565531280666,3.708193340951907,5.940267887860866,-0.8695638057373993,5.182398752573036,-0.07411017846325976,0.9548193214589333,1
-0.6686476594877475,2.443951909990029,5.220774032618909,5.456813851711965,1.420679008714699,-1.2050573649030911,6.296384651790717,4.6388742176309385,-4.499703007051504,-0.6104197760834026,-1.653745660172985,-3.750945301381365,-0.40977424691780806,4.354889344462661,4.108810268789743,0.8582129448876156,-3.2146437779069763,1.8591541397924227,4.294734146483775,-0.8747616828362936,1.777533488437821,-3.3193036013837403,6.95624528609849,1.329532154152691,3.659252425992771,4.885969295979778,2.7365216728858686,6.70623032598775,-0.4825548617660328,0.9837593131734546,1
0.8527037279580063,1.1785825544879942,5.10283091194843,7.079246044576188,-0.5857054717194029,4.373216430063546,6.174003545053592,6.269006950874189,-4.499703007051504,5.786196195857967,-3.606250591830864,0.11669110526787836,-2.276730437583038,-5.186288614824267,-0.4635348959408094,2.3326435324723254,-0.8207238859785191,5.763031710883166,0.9964827231986352,-1.2279989940278677,-3.512353336765524,0.05010921822707903,-1.818135424795181,7.104789945215035,4.5371767279302935,-2.2900046582811826,5.0066243129454175,1.728330473097209,-0.49980854488061366,0.738830516398272,1
3.581518973189799,-2.3794513771049344,1.2684934103120709,2.6350946262362145,2.110882936591411,-3.8373838526883164,-4.623788098305809,5.622049627444579,1.1480085465439471,2.072714987237227,1.7981825228488788,1.1074519427422238,-2.9380144436168383,3.3503235371299387,2.6832606310368097,3.539226162201506,0.23984733516385415,-3.882928478347064,0.24026888714409078,-1.3187562823432182,5.899323657922651,-3.650721821950452,0.10549913460798144,6.623760676295772,2.8742940601393427,4.522933063124902,4.688711262593551,0.5191036838799614,-0.6367907894981745,0.05677528887572875,1
